company_code,entry_type_id,rie_id,date,invoice_id
US001,RIE,613,2021-03-22,613
US001,RIE,614,2021-03-01,614
US001,RIE,615,2021-03-10,615
US001,RIE,616,2021-03-18,616
US001,RIE,617,2021-03-23,617
US001,RIE,618,2021-03-15,618
US001,RIE,619,2021-03-26,619
US001,RIE,620,2021-03-27,620
US001,RIE,621,2021-03-23,621
US001,RIE,622,2021-03-18,622
US001,RIE,623,2021-03-26,623
US001,RIE,624,2021-03-12,624
US001,RIE,625,2021-03-01,625
US001,RIE,626,2021-03-17,626
US001,RIE,627,2021-03-03,627
US001,RIE,628,2021-03-01,628
US001,RIE,629,2021-03-25,629
US001,RIE,630,2021-03-20,630
US001,RIE,631,2021-03-10,631
US001,RIE,632,2021-03-30,632
US001,RIE,633,2021-03-01,633
US001,RIE,634,2021-03-23,634
US001,RIE,635,2021-03-08,635
US001,RIE,636,2021-03-03,636
US001,RIE,637,2021-03-02,637
US001,RIE,638,2021-03-25,638
US001,RIE,639,2021-03-22,639
US001,RIE,640,2021-03-29,640
US001,RIE,641,2021-03-26,641
US001,RIE,642,2021-03-27,642
US001,RIE,643,2021-03-30,643
US001,RIE,644,2021-03-24,644
US001,RIE,645,2021-03-20,645
US001,RIE,646,2021-03-20,646
US001,RIE,647,2021-03-07,647
US001,RIE,648,2021-03-16,648
US001,RIE,649,2021-03-17,649
US001,RIE,650,2021-03-03,650
US001,RIE,651,2021-03-04,651
US001,RIE,652,2021-03-11,652
US001,RIE,653,2021-03-14,653
US001,RIE,654,2021-03-13,654
US001,RIE,655,2021-03-01,655
US001,RIE,656,2021-03-22,656
US001,RIE,657,2021-03-06,657
US001,RIE,658,2021-03-17,658
US001,RIE,659,2021-03-22,659
US001,RIE,660,2021-03-20,660
US001,RIE,661,2021-03-13,661
US001,RIE,662,2021-03-04,662
US001,RIE,663,2021-03-27,663
US001,RIE,664,2021-03-18,664
US001,RIE,665,2021-03-23,665
US001,RIE,666,2021-03-12,666
US001,RIE,667,2021-03-29,667
US001,RIE,668,2021-03-10,668
US001,RIE,669,2021-03-26,669
US001,RIE,670,2021-03-20,670
US001,RIE,671,2021-03-06,671
US001,RIE,672,2021-03-14,672
US001,RIE,673,2021-03-25,673
US001,RIE,674,2021-03-08,674
US001,RIE,675,2021-03-21,675
US001,RIE,676,2021-03-03,676
US001,RIE,677,2021-03-19,677
US001,RIE,678,2021-03-27,678
US001,RIE,679,2021-03-18,679
US001,RIE,680,2021-03-24,680
US001,RIE,681,2021-03-14,681
US001,RIE,682,2021-03-08,682
US001,RIE,683,2021-03-17,683
US001,RIE,684,2021-03-20,684
US001,RIE,685,2021-03-29,685
US001,RIE,686,2021-03-20,686
US001,RIE,687,2021-03-06,687
US001,RIE,688,2021-03-05,688
US001,RIE,689,2021-03-07,689
US001,RIE,690,2021-03-21,690
US001,RIE,691,2021-03-26,691
US001,RIE,692,2021-03-03,692
US001,RIE,693,2021-03-16,693
US001,RIE,694,2021-03-05,694
US001,RIE,695,2021-03-17,695
US001,RIE,696,2021-03-03,696
US001,RIE,697,2021-03-07,697
US001,RIE,698,2021-03-21,698
US001,RIE,699,2021-03-20,699
US001,RIE,700,2021-03-26,700
US001,RIE,701,2021-03-27,701
US001,RIE,702,2021-03-04,702
US001,RIE,703,2021-03-22,703
US001,RIE,704,2021-03-11,704
US001,RIE,705,2021-03-05,705
US001,RIE,706,2021-03-12,706
US001,RIE,707,2021-03-20,707
US001,RIE,708,2021-03-25,708
US001,RIE,709,2021-03-04,709
US001,RIE,710,2021-03-19,710
US001,RIE,711,2021-03-11,711
US001,RIE,712,2021-03-25,712
US001,RIE,713,2021-03-06,713
US001,RIE,714,2021-03-23,714
US001,RIE,715,2021-03-29,715
US001,RIE,716,2021-03-30,716
US001,RIE,717,2021-03-18,717
US001,RIE,718,2021-03-04,718
US001,RIE,719,2021-03-04,719
US001,RIE,720,2021-03-03,720
US001,RIE,721,2021-03-07,721
US001,RIE,722,2021-03-11,722
US001,RIE,723,2021-03-12,723
US001,RIE,724,2021-03-06,724
US001,RIE,725,2021-03-22,725
US001,RIE,726,2021-03-24,726
US001,RIE,727,2021-03-25,727
US001,RIE,728,2021-03-18,728
US001,RIE,729,2021-03-01,729
US001,RIE,730,2021-03-12,730
US001,RIE,731,2021-03-01,731
US001,RIE,732,2021-03-16,732
US001,RIE,733,2021-03-11,733
US001,RIE,734,2021-03-24,734
US001,RIE,735,2021-03-03,735
US001,RIE,736,2021-03-16,736
US001,RIE,737,2021-03-25,737
US001,RIE,738,2021-03-23,738
US001,RIE,739,2021-03-10,739
US001,RIE,740,2021-03-01,740
US001,RIE,741,2021-03-04,741
US001,RIE,742,2021-03-26,742
US001,RIE,743,2021-03-16,743
US001,RIE,744,2021-03-24,744
US001,RIE,745,2021-03-07,745
US001,RIE,746,2021-03-11,746
US001,RIE,747,2021-03-10,747
US001,RIE,748,2021-03-16,748
US001,RIE,749,2021-03-23,749
US001,RIE,750,2021-03-19,750
US001,RIE,751,2021-03-04,751
US001,RIE,752,2021-03-14,752
US001,RIE,753,2021-03-14,753
US001,RIE,754,2021-03-02,754
US001,RIE,755,2021-03-08,755
US001,RIE,756,2021-03-09,756
US001,RIE,757,2021-03-05,757
US001,RIE,758,2021-03-09,758
US001,RIE,759,2021-03-18,759
US001,RIE,760,2021-03-16,760
US001,RIE,761,2021-03-06,761
US001,RIE,762,2021-03-28,762
US001,RIE,763,2021-03-08,763
US001,RIE,764,2021-03-03,764
US001,RIE,765,2021-03-15,765
US001,RIE,766,2021-03-05,766
US001,RIE,767,2021-03-26,767
US001,RIE,768,2021-03-03,768
US001,RIE,769,2021-03-01,769
US001,RIE,770,2021-03-25,770
US001,RIE,771,2021-03-12,771
US001,RIE,772,2021-03-26,772
US001,RIE,773,2021-03-09,773
US001,RIE,774,2021-03-18,774
US001,RIE,775,2021-03-15,775
