company_code,sales_order_id,product_id,units,unit_selling_price,currency_id,tax_code,shipped
US001,196,3,5,1500,1,1,yes
US001,196,4,4,100,1,1,yes
US001,196,5,6,1200,1,1,yes
US001,197,4,21,100,1,1,yes
US001,197,5,5,1200,1,1,yes
US001,200,4,16,100,1,1,yes
US001,201,4,19,100,1,1,yes
US001,201,5,1,1200,1,1,yes
US001,202,5,21,1200,1,1,yes
US001,203,4,5,100,1,1,yes
US001,203,5,8,1200,1,1,yes
US001,206,5,8,1200,1,1,yes
US001,207,3,2,1500,1,1,yes
US001,207,4,11,100,1,1,yes
US001,207,5,18,1200,1,1,yes
US001,210,3,15,1500,1,1,yes
US001,210,5,10,1200,1,1,yes
US001,211,3,13,1500,1,1,yes
US001,211,4,7,100,1,1,yes
US001,211,5,10,1200,1,1,yes
US001,212,4,10,100,1,1,yes
US001,214,4,20,100,1,1,yes
US001,214,5,9,1200,1,1,yes
US001,216,5,21,1200,1,1,yes
US001,219,3,13,1500,1,1,yes
US001,221,3,10,1500,1,1,yes
US001,221,4,16,100,1,1,yes
US001,222,5,8,1200,1,1,yes
US001,223,3,13,1500,1,1,yes
US001,223,4,2,100,1,1,yes
US001,223,5,10,1200,1,1,yes
US001,226,3,14,1500,1,1,yes
US001,226,4,12,100,1,1,yes
US001,231,3,19,1500,1,1,yes
US001,231,4,9,100,1,1,yes
US001,236,4,12,100,1,1,yes
US001,236,5,13,1200,1,1,yes
US001,241,3,15,1500,1,1,yes
US001,241,4,6,100,1,1,yes
US001,241,5,8,1200,1,1,yes
US001,246,3,11,1500,1,1,yes
US001,246,5,21,1200,1,1,yes
US001,248,3,13,1500,1,1,yes
US001,248,5,9,1200,1,1,yes
US001,249,3,2,1500,1,1,yes
US001,249,4,3,100,1,1,yes
US001,253,4,7,100,1,1,yes
US001,253,5,11,1200,1,1,yes
US001,256,4,5,100,1,1,yes
US001,256,5,15,1200,1,1,yes
US001,257,3,10,1500,1,1,yes
US001,257,4,17,100,1,1,yes
US001,258,3,13,1500,1,1,yes
US001,258,4,1,100,1,1,yes
US001,258,5,18,1200,1,1,yes
US001,259,3,19,1500,1,1,yes
US001,259,5,5,1200,1,1,yes
US001,260,5,12,1200,1,1,yes
US001,261,4,11,100,1,1,yes
US001,264,3,12,1500,1,1,yes
US001,264,4,14,100,1,1,yes
US001,264,5,6,1200,1,1,no
US001,267,3,6,1500,1,1,yes
US001,267,5,8,1200,1,1,yes
US001,268,3,18,1500,1,1,yes
US001,270,3,17,1500,1,1,yes
US001,270,4,19,100,1,1,yes
US001,271,3,8,1500,1,1,yes
US001,271,5,11,1200,1,1,yes
US001,274,3,1,1500,1,1,yes
US001,274,4,8,100,1,1,yes
US001,274,5,12,1200,1,1,yes
US001,277,5,2,1200,1,1,yes
US001,278,3,2,1500,1,1,yes
US001,278,5,19,1200,1,1,yes
US001,279,3,7,1500,1,1,yes
US001,281,3,2,1500,1,1,yes
US001,281,5,5,1200,1,1,yes
US001,282,4,20,100,1,1,yes
US001,282,5,13,1200,1,1,yes
US001,284,3,8,1500,1,1,yes
US001,284,5,8,1200,1,1,yes
US001,292,4,8,100,1,1,yes
US001,293,3,12,1500,1,1,yes
US001,293,4,12,100,1,1,yes
US001,295,3,17,1500,1,1,yes
US001,295,4,8,100,1,1,yes
US001,295,5,17,1200,1,1,yes
US001,298,3,14,1500,1,1,yes
US001,299,3,8,1500,1,1,yes
US001,299,4,18,100,1,1,yes
US001,301,4,21,100,1,1,yes
US001,301,5,9,1200,1,1,yes
US001,302,3,8,1500,1,1,yes
US001,302,4,9,100,1,1,yes
US001,304,3,10,1500,1,1,yes
US001,304,4,1,100,1,1,yes
US001,304,5,4,1200,1,1,yes
US001,305,3,12,1500,1,1,yes
US001,307,4,5,100,1,1,yes
US001,308,3,1,1500,1,1,yes
US001,308,5,10,1200,1,1,yes
US001,310,3,5,1500,1,1,yes
US001,310,4,13,100,1,1,yes
US001,311,4,20,100,1,1,yes
US001,311,5,10,1200,1,1,yes
US001,314,3,18,1500,1,1,yes
US001,314,4,9,100,1,1,yes
US001,316,3,17,1500,1,1,yes
US001,316,4,9,100,1,1,yes
US001,316,5,12,1200,1,1,yes
US001,318,3,5,1500,1,1,yes
US001,318,4,3,100,1,1,yes
US001,321,3,14,1500,1,1,yes
US001,322,3,1,1500,1,1,yes
US001,322,4,19,100,1,1,yes
US001,322,5,4,1200,1,1,yes
US001,323,4,19,100,1,1,yes
US001,323,5,20,1200,1,1,yes
US001,324,3,8,1500,1,1,yes
US001,326,4,10,100,1,1,yes
US001,326,5,21,1200,1,1,yes
US001,327,3,2,1500,1,1,yes
US001,327,4,18,100,1,1,yes
US001,327,5,16,1200,1,1,yes
US001,331,3,5,1500,1,1,yes
US001,331,4,13,100,1,1,yes
US001,331,5,17,1200,1,1,yes
US001,333,5,7,1200,1,1,yes
US001,336,4,16,100,1,1,yes
US001,338,3,21,1500,1,1,yes
US001,338,5,1,1200,1,1,yes
US001,339,5,20,1200,1,1,yes
US001,341,5,18,1200,1,1,yes
US001,342,3,19,1500,1,1,yes
US001,344,4,14,100,1,1,yes
US001,344,5,8,1200,1,1,yes
US001,345,3,13,1500,1,1,yes
US001,345,4,12,100,1,1,yes
US001,346,3,21,1500,1,1,yes
US001,346,4,6,100,1,1,yes
US001,346,5,15,1200,1,1,yes
US001,352,5,15,1200,1,1,yes
US001,353,3,2,1500,1,1,yes
US001,353,4,4,100,1,1,yes
US001,353,5,20,1200,1,1,no
US001,354,3,18,1500,1,1,yes
US001,354,4,1,100,1,1,yes
US001,354,5,4,1200,1,1,yes
US001,355,3,8,1500,1,1,yes
US001,356,3,6,1500,1,1,yes
US001,356,5,12,1200,1,1,yes
US001,358,3,12,1500,1,1,yes
US001,358,4,18,100,1,1,yes
US001,360,3,16,1500,1,1,yes
US001,361,4,6,100,1,1,yes
US001,361,5,2,1200,1,1,yes
US001,362,3,19,1500,1,1,yes
US001,362,5,17,1200,1,1,yes
US001,365,4,14,100,1,1,yes
US001,366,3,10,1500,1,1,yes
US001,366,4,19,100,1,1,no
US001,366,5,11,1200,1,1,yes
US001,371,3,19,1500,1,1,yes
US001,371,4,9,100,1,1,yes
US001,371,5,8,1200,1,1,yes
US001,372,3,6,1500,1,1,yes
US001,372,4,21,100,1,1,yes
US001,372,5,19,1200,1,1,yes
US001,377,5,9,1200,1,1,yes
US001,379,4,5,100,1,1,yes
US001,382,4,20,100,1,1,yes
US001,383,3,21,1500,1,1,yes
US001,383,4,3,100,1,1,yes
US001,383,5,12,1200,1,1,yes
US001,386,4,16,100,1,1,yes
US001,387,3,2,1500,1,1,yes
US001,387,4,20,100,1,1,yes
US001,387,5,19,1200,1,1,yes
US001,388,3,4,1500,1,1,yes
US001,388,4,6,100,1,1,yes
US001,388,5,5,1200,1,1,yes
US001,389,3,2,1500,1,1,yes
US001,389,4,7,100,1,1,yes
US001,389,5,15,1200,1,1,yes
US001,394,5,3,1200,1,1,yes
US001,395,3,4,1500,1,1,yes
US001,395,4,20,100,1,1,yes
US001,395,5,5,1200,1,1,yes
US001,398,3,6,1500,1,1,yes
US001,398,4,20,100,1,1,yes
US001,398,5,17,1200,1,1,yes
US001,400,3,21,1500,1,1,yes
US001,402,4,4,100,1,1,yes
US001,407,4,13,100,1,1,yes
US001,409,3,11,1500,1,1,yes
US001,409,4,14,100,1,1,yes
US001,409,5,16,1200,1,1,yes
US001,411,4,21,100,1,1,yes
US001,411,5,4,1200,1,1,yes
US001,412,4,17,100,1,1,yes
US001,413,4,14,100,1,1,yes
US001,413,5,9,1200,1,1,yes
US001,416,3,8,1500,1,1,yes
US001,416,4,21,100,1,1,yes
US001,416,5,7,1200,1,1,yes
US001,419,3,6,1500,1,1,yes
US001,419,4,16,100,1,1,yes
US001,419,5,6,1200,1,1,yes
US001,420,3,12,1500,1,1,yes
US001,420,4,16,100,1,1,yes
US001,420,5,19,1200,1,1,yes
US001,424,3,15,1500,1,1,yes
US001,424,4,20,100,1,1,yes
US001,424,5,13,1200,1,1,yes
US001,425,3,14,1500,1,1,yes
US001,425,4,10,100,1,1,yes
US001,425,5,21,1200,1,1,yes
US001,428,3,6,1500,1,1,yes
US001,428,4,9,100,1,1,yes
US001,431,5,2,1200,1,1,yes
US001,432,4,15,100,1,1,yes
US001,432,5,2,1200,1,1,yes
US001,433,3,9,1500,1,1,yes
US001,433,4,9,100,1,1,yes
US001,433,5,17,1200,1,1,yes
US001,434,4,4,100,1,1,yes
US001,435,3,12,1500,1,1,yes
US001,435,4,5,100,1,1,yes
US001,438,3,12,1500,1,1,yes
US001,438,5,20,1200,1,1,yes
US001,442,5,12,1200,1,1,yes
US001,443,4,21,100,1,1,yes
US001,443,5,14,1200,1,1,yes
US001,444,3,13,1500,1,1,yes
US001,444,4,17,100,1,1,yes
US001,444,5,3,1200,1,1,yes
US001,447,4,12,100,1,1,yes
US001,448,4,6,100,1,1,yes
US001,448,5,4,1200,1,1,no
US001,451,3,9,1500,1,1,yes
US001,451,4,21,100,1,1,yes
US001,451,5,8,1200,1,1,yes
US001,452,3,9,1500,1,1,yes
US001,452,4,15,100,1,1,yes
US001,452,5,21,1200,1,1,yes
US001,456,3,8,1500,1,1,yes
US001,456,4,10,100,1,1,yes
US001,456,5,5,1200,1,1,yes
US001,457,3,3,1500,1,1,yes
US001,458,3,8,1500,1,1,yes
US001,458,4,7,100,1,1,yes
US001,458,5,6,1200,1,1,yes
US001,459,3,3,1500,1,1,yes
US001,459,4,2,100,1,1,yes
US001,459,5,18,1200,1,1,yes
US001,462,3,14,1500,1,1,yes
US001,462,4,12,100,1,1,yes
US001,462,5,8,1200,1,1,yes
US001,463,3,2,1500,1,1,yes
US001,463,4,14,100,1,1,yes
US001,463,5,15,1200,1,1,yes
US001,464,4,4,100,1,1,yes
US001,466,4,16,100,1,1,yes
US001,466,5,5,1200,1,1,yes
US001,467,3,8,1500,1,1,yes
US001,467,4,13,100,1,1,yes
US001,467,5,13,1200,1,1,yes
US001,469,3,17,1500,1,1,yes
US001,469,4,4,100,1,1,yes
US001,469,5,1,1200,1,1,yes
US001,470,4,5,100,1,1,yes
US001,472,3,4,1500,1,1,yes
US001,472,4,20,100,1,1,yes
US001,472,5,5,1200,1,1,yes
US001,475,3,20,1500,1,1,yes
US001,475,5,2,1200,1,1,yes
US001,480,3,20,1500,1,1,yes
US001,485,3,1,1500,1,1,yes
US001,485,5,1,1200,1,1,yes
US001,486,5,13,1200,1,1,yes
US001,491,3,1,1500,1,1,yes
US001,491,4,3,100,1,1,yes
US001,491,5,18,1200,1,1,yes
US001,495,4,8,100,1,1,yes
US001,495,5,21,1200,1,1,yes
US001,496,3,18,1500,1,1,yes
US001,496,4,13,100,1,1,yes
US001,496,5,14,1200,1,1,yes
US001,499,3,20,1500,1,1,yes
US001,499,4,17,100,1,1,yes
US001,499,5,17,1200,1,1,yes
US001,500,4,18,100,1,1,yes
US001,502,3,15,1500,1,1,yes
US001,502,4,7,100,1,1,yes
US001,502,5,6,1200,1,1,yes
US001,504,3,7,1500,1,1,yes
US001,508,3,6,1500,1,1,yes
US001,508,4,17,100,1,1,yes
US001,508,5,6,1200,1,1,yes
US001,511,4,21,100,1,1,yes
US001,514,3,15,1500,1,1,yes
US001,514,4,12,100,1,1,yes
US001,514,5,21,1200,1,1,yes
US001,520,3,9,1500,1,1,yes
US001,520,4,21,100,1,1,yes
US001,521,5,7,1200,1,1,yes
US001,524,3,1,1500,1,1,yes
US001,524,4,6,100,1,1,yes
US001,524,5,21,1200,1,1,yes
US001,525,5,10,1200,1,1,yes
US001,527,3,4,1500,1,1,yes
US001,527,4,5,100,1,1,yes
US001,527,5,13,1200,1,1,yes
US001,529,3,2,1500,1,1,yes
US001,529,4,18,100,1,1,yes
US001,529,5,2,1200,1,1,yes
US001,530,3,15,1500,1,1,yes
US001,530,4,18,100,1,1,yes
US001,531,3,10,1500,1,1,yes
US001,531,4,17,100,1,1,yes
US001,532,4,10,100,1,1,yes
US001,532,5,6,1200,1,1,yes
US001,534,5,13,1200,1,1,yes
US001,539,3,19,1500,1,1,no
US001,539,4,8,100,1,1,yes
US001,539,5,4,1200,1,1,yes
US001,540,5,7,1200,1,1,yes
US001,541,3,9,1500,1,1,yes
US001,541,4,6,100,1,1,yes
US001,541,5,14,1200,1,1,yes
US001,542,4,10,100,1,1,no
US001,544,3,9,1500,1,1,yes
US001,544,4,17,100,1,1,yes
US001,544,5,9,1200,1,1,yes
US001,546,3,1,1500,1,1,yes
US001,546,5,14,1200,1,1,yes
US001,547,3,21,1500,1,1,yes
US001,547,4,20,100,1,1,yes
US001,547,5,21,1200,1,1,yes
US001,549,3,14,1500,1,1,yes
US001,549,4,11,100,1,1,yes
US001,551,3,2,1500,1,1,yes
US001,551,4,6,100,1,1,yes
US001,551,5,12,1200,1,1,yes
US001,554,3,15,1500,1,1,yes
US001,554,4,1,100,1,1,yes
US001,554,5,12,1200,1,1,yes
US001,559,4,14,100,1,1,yes
US001,563,3,21,1500,1,1,yes
US001,563,5,2,1200,1,1,yes
US001,565,3,16,1500,1,1,yes
US001,565,4,5,100,1,1,yes
US001,567,3,12,1500,1,1,yes
US001,567,4,8,100,1,1,yes
US001,567,5,8,1200,1,1,yes
US001,574,3,19,1500,1,1,yes
US001,574,4,4,100,1,1,yes
US001,574,5,6,1200,1,1,yes
US001,581,3,20,1500,1,1,yes
US001,582,4,18,100,1,1,yes
US001,582,5,19,1200,1,1,yes
US001,583,3,16,1500,1,1,yes
US001,585,3,10,1500,1,1,yes
US001,585,4,6,100,1,1,yes
US001,585,5,6,1200,1,1,yes
US001,586,3,16,1500,1,1,yes
US001,586,5,15,1200,1,1,yes
US001,587,3,17,1500,1,1,yes
US001,587,4,11,100,1,1,yes
US001,587,5,3,1200,1,1,yes
US001,588,4,17,100,1,1,yes
US001,589,4,4,100,1,1,yes
US001,590,3,11,1500,1,1,yes
US001,590,4,1,100,1,1,yes
US001,590,5,14,1200,1,1,yes
US001,592,4,13,100,1,1,no
US001,593,3,18,1500,1,1,yes
US001,593,4,9,100,1,1,yes
US001,593,5,18,1200,1,1,yes
US001,596,4,7,100,1,1,yes
US001,596,5,18,1200,1,1,yes
US001,598,3,6,1500,1,1,yes
US001,600,3,6,1500,1,1,yes
US001,600,5,1,1200,1,1,yes
US001,603,5,3,1200,1,1,yes
US001,604,3,17,1500,1,1,yes
US001,605,3,3,1500,1,1,yes
US001,607,3,2,1500,1,1,no
US001,607,5,2,1200,1,1,yes
US001,609,3,11,1500,1,1,yes
US001,609,4,1,100,1,1,yes
US001,609,5,1,1200,1,1,yes
US001,610,3,12,1500,1,1,yes
US001,612,5,20,1200,1,1,yes
US001,613,3,18,1500,1,1,yes
US001,613,4,20,100,1,1,yes
US001,613,5,6,1200,1,1,yes
US001,614,3,11,1500,1,1,yes
US001,614,5,20,1200,1,1,yes
US001,615,3,8,1500,1,1,yes
US001,615,4,8,100,1,1,yes
US001,616,3,8,1500,1,1,yes
US001,616,4,16,100,1,1,yes
US001,616,5,3,1200,1,1,yes
US001,617,3,14,1500,1,1,yes
US001,617,4,4,100,1,1,yes
US001,617,5,17,1200,1,1,yes
US001,618,3,19,1500,1,1,yes
US001,618,4,7,100,1,1,yes
US001,618,5,6,1200,1,1,no
US001,619,3,11,1500,1,1,yes
US001,619,5,16,1200,1,1,yes
US001,620,3,18,1500,1,1,yes
US001,620,4,15,100,1,1,yes
US001,620,5,18,1200,1,1,yes
US001,621,3,7,1500,1,1,yes
US001,621,4,9,100,1,1,yes
US001,626,3,10,1500,1,1,yes
US001,627,3,6,1500,1,1,yes
US001,627,4,10,100,1,1,yes
US001,627,5,19,1200,1,1,yes
US001,631,4,11,100,1,1,yes
US001,631,5,16,1200,1,1,yes
US001,636,3,5,1500,1,1,yes
US001,638,3,6,1500,1,1,yes
US001,638,4,16,100,1,1,yes
US001,640,3,8,1500,1,1,yes
US001,640,4,12,100,1,1,yes
US001,640,5,16,1200,1,1,yes
US001,642,3,9,1500,1,1,yes
US001,642,5,8,1200,1,1,yes
US001,643,3,9,1500,1,1,yes
US001,647,3,5,1500,1,1,yes
US001,647,4,14,100,1,1,yes
US001,647,5,15,1200,1,1,yes
US001,649,4,2,100,1,1,yes
US001,651,3,14,1500,1,1,yes
US001,651,4,16,100,1,1,no
US001,651,5,6,1200,1,1,yes
US001,652,3,6,1500,1,1,yes
US001,653,3,6,1500,1,1,yes
US001,653,4,10,100,1,1,yes
US001,653,5,1,1200,1,1,yes
US001,654,3,16,1500,1,1,yes
US001,658,3,11,1500,1,1,yes
US001,658,4,7,100,1,1,yes
US001,658,5,2,1200,1,1,yes
US001,662,4,9,100,1,1,yes
US001,665,4,9,100,1,1,yes
US001,665,5,21,1200,1,1,yes
US001,666,3,8,1500,1,1,yes
US001,666,4,15,100,1,1,yes
US001,666,5,15,1200,1,1,yes
US001,667,3,9,1500,1,1,yes
US001,667,4,10,100,1,1,yes
US001,667,5,3,1200,1,1,yes
US001,671,4,15,100,1,1,yes
US001,671,5,10,1200,1,1,yes
US001,672,3,20,1500,1,1,yes
US001,672,4,20,100,1,1,no
US001,673,3,2,1500,1,1,yes
US001,673,4,21,100,1,1,yes
US001,673,5,20,1200,1,1,yes
US001,678,3,10,1500,1,1,yes
US001,678,4,2,100,1,1,yes
US001,679,5,7,1200,1,1,yes
US001,681,3,9,1500,1,1,yes
US001,682,3,1,1500,1,1,yes
US001,682,4,10,100,1,1,yes
US001,683,3,3,1500,1,1,yes
US001,683,4,2,100,1,1,yes
US001,683,5,13,1200,1,1,yes
US001,686,3,21,1500,1,1,yes
US001,687,3,15,1500,1,1,yes
US001,687,4,5,100,1,1,yes
US001,687,5,16,1200,1,1,yes
US001,690,4,15,100,1,1,yes
US001,690,5,9,1200,1,1,yes
US001,692,3,19,1500,1,1,yes
US001,692,4,15,100,1,1,yes
US001,692,5,5,1200,1,1,yes
US001,693,5,14,1200,1,1,yes
US001,700,3,5,1500,1,1,yes
US001,700,4,14,100,1,1,yes
US001,700,5,9,1200,1,1,yes
US001,701,3,3,1500,1,1,yes
US001,701,4,14,100,1,1,yes
US001,701,5,3,1200,1,1,yes
US001,706,3,18,1500,1,1,yes
US001,706,5,7,1200,1,1,yes
US001,707,3,9,1500,1,1,yes
US001,707,5,20,1200,1,1,yes
US001,708,3,6,1500,1,1,yes
US001,708,4,14,100,1,1,yes
US001,709,3,20,1500,1,1,yes
US001,711,5,6,1200,1,1,yes
US001,713,3,9,1500,1,1,yes
US001,713,4,18,100,1,1,yes
US001,713,5,17,1200,1,1,yes
US001,715,3,21,1500,1,1,yes
US001,715,5,10,1200,1,1,yes
US001,716,3,14,1500,1,1,yes
US001,716,4,19,100,1,1,yes
US001,716,5,5,1200,1,1,yes
US001,718,5,8,1200,1,1,yes
US001,720,3,12,1500,1,1,yes
US001,720,4,9,100,1,1,yes
US001,720,5,4,1200,1,1,yes
US001,721,4,11,100,1,1,yes
US001,721,5,3,1200,1,1,yes
US001,722,3,7,1500,1,1,yes
US001,726,3,8,1500,1,1,yes
US001,726,4,15,100,1,1,yes
US001,726,5,9,1200,1,1,yes
