US001,70,2021-03-24,HLA719
US001,71,2021-03-16,ILY743
US001,72,2021-03-24,MEP892
US001,73,2021-03-03,FNF254
US001,74,2021-03-18,OSI753
US001,75,2021-03-02,WRV082
US001,76,2021-03-24,ZOO385
US001,77,2021-03-12,TKU742
US001,78,2021-03-15,YSL001
US001,79,2021-03-05,SEG502
US001,80,2021-03-30,SRJ270
US001,81,2021-03-26,IXM442
US001,82,2021-03-11,MPO501
US001,83,2021-03-05,UBQ034
US001,84,2021-03-05,LHZ537
US001,85,2021-03-04,UIA374
US001,86,2021-03-14,XWI565
US001,87,2021-03-05,ZPP781
US001,88,2021-03-28,BCQ866
US001,89,2021-03-10,BTM235
US001,90,2021-03-15,SXQ066
US001,91,2021-03-17,JAC116
US001,92,2021-03-16,FTE905
US001,93,2021-03-16,HHK099
US001,94,2021-03-10,ION283
US001,95,2021-03-13,WAT352
US001,96,2021-03-04,LUP894
US001,97,2021-03-27,CNE945
US001,98,2021-03-06,HCK118
US001,99,2021-03-28,JTV782
US001,100,2021-03-06,ALG265
US001,101,2021-03-16,MHZ771
US001,102,2021-03-17,WPD772
US001,103,2021-03-28,YJF463
US001,104,2021-03-12,GIE128
US001,105,2021-03-26,SWD721
US001,106,2021-03-23,HZT918
US001,107,2021-03-22,ZSC017
US001,108,2021-03-25,FVG096
US001,109,2021-03-12,ROA374
US001,110,2021-03-23,ITI328
US001,111,2021-03-27,CCE163
US001,112,2021-03-09,ROY734
US001,113,2021-03-11,LCT413
US001,114,2021-03-19,GWH352
US001,115,2021-03-16,RRO964
US001,116,2021-03-25,UQJ443
US001,117,2021-03-11,ZBU859
US001,118,2021-03-15,UZU469
US001,119,2021-03-27,EUM927
US001,120,2021-03-21,FSS270
US001,121,2021-03-12,RIJ642
US001,122,2021-03-21,CJP815
US001,123,2021-03-24,FZD705
US001,124,2021-03-12,DCV271
US001,125,2021-03-28,EIJ347
US001,126,2021-03-12,WDR256
US001,127,2021-03-17,BVE708
US001,128,2021-03-17,YXS189
US001,129,2021-03-07,WVY038
US001,130,2021-03-30,HGP815
US001,131,2021-03-10,XSI233
US001,132,2021-03-24,RYY830
US001,133,2021-03-06,RDE810
US001,134,2021-03-17,EMU368
US001,135,2021-03-10,CQD710
US001,136,2021-03-25,FMH600
US001,137,2021-03-24,XNN025
US001,138,2021-03-07,CVT115
US001,139,2021-03-19,MTE775
US001,140,2021-03-20,VVH751
US001,141,2021-03-08,ETC745
US001,142,2021-03-21,OSR654
US001,143,2021-03-16,GSB552
US001,144,2021-03-06,FPG849
US001,145,2021-03-29,EBK651
US001,146,2021-03-04,XSM259
US001,147,2021-03-06,JYW577
US001,148,2021-03-07,MEX971
US001,149,2021-03-02,JMF334
US001,150,2021-03-15,GSB578
US001,151,2021-03-13,VOT154
US001,152,2021-03-19,YOY538
US001,153,2021-03-08,QJQ466
US001,154,2021-03-01,FCZ488
US001,155,2021-03-13,GEY441
US001,156,2021-03-28,UVX485
US001,157,2021-03-28,FQQ254
US001,158,2021-03-23,HWP980
US001,159,2021-03-12,ULN827
US001,160,2021-03-18,JBR571
US001,161,2021-03-04,NWV993
US001,162,2021-03-18,BLZ145
US001,163,2021-03-11,OLA065
US001,164,2021-03-10,CBE499
US001,165,2021-03-27,JVM490
US001,166,2021-03-14,RUZ206
US001,167,2021-03-27,MAE983
US001,168,2021-03-21,NNZ147
US001,169,2021-03-12,MKB040
US001,170,2021-03-05,OQR730
US001,171,2021-03-20,SMB699
US001,172,2021-03-19,CVF915
US001,173,2021-03-07,CFN730
US001,174,2021-03-20,NBH768
US001,175,2021-03-12,JCE900
US001,176,2021-03-13,WCN335
US001,177,2021-03-11,WJX003
US001,178,2021-03-30,YIS537
US001,179,2021-03-05,XUU319
US001,180,2021-03-21,BMM124
US001,181,2021-03-13,XLL991
US001,182,2021-03-14,TNJ449
US001,183,2021-03-16,XKA091
US001,184,2021-03-16,UYP162
US001,185,2021-03-13,KBU825
US001,186,2021-03-20,ZOO385
US001,187,2021-03-09,GBL156
US001,188,2021-03-16,TAV720
US001,189,2021-03-14,POD995
US001,190,2021-03-11,HVH497
US001,191,2021-03-16,HDM711
US001,192,2021-03-05,PTQ018
US001,193,2021-03-01,VBA016
US001,194,2021-03-22,FGB980
US001,195,2021-03-08,MRA419
US001,196,2021-03-02,GLP548
US001,197,2021-03-27,WEF351
US001,198,2021-03-01,EES447
US001,199,2021-03-18,GAT252
US001,200,2021-03-09,AUJ129
US001,201,2021-03-30,BYS649
US001,202,2021-03-26,QYJ824
US001,203,2021-03-08,FYW316
US001,204,2021-03-09,MDI114
US001,205,2021-03-24,JIQ774
US001,206,2021-03-10,GZI475
US001,207,2021-03-20,HUC157
US001,208,2021-03-17,EZE635
US001,209,2021-03-29,KTC174
US001,210,2021-03-01,OYF133
US001,211,2021-03-10,CLA145
US001,212,2021-03-18,ERI680
US001,213,2021-03-20,UUY466
US001,214,2021-03-24,NWH160
US001,215,2021-03-01,SMQ241
US001,216,2021-03-12,TPJ921
US001,217,2021-03-22,QVS206
US001,218,2021-03-05,UMD404
US001,219,2021-03-01,SLO479
US001,220,2021-03-18,QNH157
US001,221,2021-03-22,ERY903
US001,222,2021-03-29,MNO430
US001,223,2021-03-07,DPN604
US001,224,2021-03-14,JZL659
US001,225,2021-03-20,BLX297
US001,226,2021-03-23,SWF384
US001,227,2021-03-28,LTJ134
US001,228,2021-03-16,PKM938
US001,229,2021-03-22,WLW305
US001,230,2021-03-29,OCC346
US001,231,2021-03-15,KSE896
US001,232,2021-03-10,TXP719
US001,233,2021-03-23,VVO829
US001,234,2021-03-19,NZA403
US001,235,2021-03-21,IJK288
US001,236,2021-03-30,YWJ509
US001,237,2021-03-05,GCB208
US001,238,2021-03-16,WEH455
US001,239,2021-03-29,PJA896
US001,240,2021-03-11,NQV335
US001,241,2021-03-05,YDN106
US001,242,2021-03-19,PGC125
US001,243,2021-03-26,MEP892
US001,244,2021-03-03,UBR401
US001,245,2021-03-09,VHI646
US001,246,2021-03-26,ABM331
US001,247,2021-03-22,CJS957
US001,248,2021-03-11,NKR291
US001,249,2021-03-03,YYC576
US001,250,2021-03-23,CQN767
US001,251,2021-03-02,AOE480
US001,252,2021-03-27,NZX802
US001,253,2021-03-08,FLN929
US001,254,2021-03-23,NGT031
US001,255,2021-03-10,TRI355
US001,256,2021-03-05,AUB365
US001,257,2021-03-20,BVC924
US001,258,2021-03-14,TQI886
US001,259,2021-03-03,LYE277
US001,260,2021-03-02,RWO351
US001,261,2021-03-04,WVQ633
US001,262,2021-03-24,VOT154
US001,263,2021-03-09,ZQS005
US001,264,2021-03-19,CIC835
US001,265,2021-03-04,EWD539
US001,266,2021-03-29,ZBQ976
US001,267,2021-03-01,DQT115
US001,268,2021-03-03,JGL759
US001,269,2021-03-22,TTM162
US001,270,2021-03-16,BCZ366
US001,271,2021-03-12,URO312
US001,272,2021-03-30,PSH305
US001,273,2021-03-05,QRT573
US001,274,2021-03-05,DEG859
US001,275,2021-03-21,MXX817
US001,276,2021-03-10,XGG594
US001,277,2021-03-18,BWD172
US001,278,2021-03-09,LUG415
US001,279,2021-03-18,PWD112
US001,280,2021-03-09,GSW620
US001,281,2021-03-17,UCK262
US001,282,2021-03-26,MQP941
US001,283,2021-03-28,HAR622
US001,284,2021-03-15,ZGV562
US001,285,2021-03-06,ITC845
US001,286,2021-03-23,UUQ973
US001,287,2021-03-21,KSF438
US001,288,2021-03-03,TSB096
US001,289,2021-03-22,JTS095
US001,290,2021-03-03,YFU210
US001,291,2021-03-17,ZOO385
US001,292,2021-03-15,PPX565
US001,293,2021-03-13,CVF985
US001,294,2021-03-16,BVC270
US001,295,2021-03-04,KYE661
US001,296,2021-03-01,HRW435
US001,297,2021-03-24,JVH913
US001,298,2021-03-02,IWX753
US001,299,2021-03-14,IXI585
US001,300,2021-03-24,LXT902
US001,301,2021-03-03,GRJ893
US001,302,2021-03-27,ARL766
US001,303,2021-03-05,JME195
US001,304,2021-03-12,ZLJ429
US001,305,2021-03-10,EAG730
US001,306,2021-03-30,XBS121
US001,307,2021-03-26,NOX064
US001,308,2021-03-13,GLP548
US001,309,2021-03-24,ETT391
US001,310,2021-03-21,EIP167
US001,311,2021-03-26,BAA761
US001,312,2021-03-28,WOI159
US001,313,2021-03-17,TGD734
US001,314,2021-03-19,YEY769
US001,315,2021-03-07,ETC745
US001,316,2021-03-13,WHE161
US001,317,2021-03-04,SHR664
US001,318,2021-03-02,CUB637
US001,319,2021-03-07,YIV653
US001,320,2021-03-02,DFV199
US001,321,2021-03-29,LAD519
US001,322,2021-03-22,UGI593
US001,323,2021-03-01,KLO937
US001,324,2021-03-16,EIW726
US001,325,2021-03-29,UKY566
US001,326,2021-03-11,XRT657
US001,327,2021-03-15,OTT952
US001,328,2021-03-07,MKT273
US001,329,2021-03-21,KBU825
US001,330,2021-03-03,VVV871
US001,331,2021-03-28,NTR736
US001,332,2021-03-28,WAK421
US001,333,2021-03-05,IYT025
US001,334,2021-03-09,DHT568
US001,335,2021-03-09,ILY743
US001,336,2021-03-25,IDX647
US001,337,2021-03-22,JVG308
US001,338,2021-03-02,GTS063
US001,339,2021-03-29,XIQ652
US001,340,2021-03-12,AAN129
US001,341,2021-03-11,QVP089
US001,342,2021-03-23,PDO081
US001,343,2021-03-22,BJX111
US001,344,2021-03-16,VYY058
US001,345,2021-03-04,CJE357
US001,346,2021-03-10,NIA123
US001,347,2021-03-22,BDB780
US001,348,2021-03-24,GXA269
US001,349,2021-03-02,ABE476
US001,350,2021-03-23,LBJ138
US001,351,2021-03-19,QZG632
US001,352,2021-03-22,RTR704
US001,353,2021-03-20,QNS279
US001,354,2021-03-30,TZA550
US001,355,2021-03-22,MPG624
US001,356,2021-03-06,YWA757
US001,357,2021-03-12,NAR107
US001,358,2021-03-03,YWA757
US001,359,2021-03-06,NBJ277
US001,360,2021-03-06,DHK866
US001,361,2021-03-02,WRN165
US001,362,2021-03-14,FMH600
US001,363,2021-03-01,TFK568
US001,364,2021-03-02,FKL615
US001,365,2021-03-25,CJP521
US001,366,2021-03-06,RBA045
US001,367,2021-03-02,SXS233
US001,368,2021-03-27,TZF985
US001,369,2021-03-19,LPV843
US001,370,2021-03-04,UHU403
US001,371,2021-03-08,ENL897
US001,372,2021-03-03,FTR624
US001,373,2021-03-02,ASW495
US001,374,2021-03-21,NGC792
US001,375,2021-03-16,VYP306
US001,376,2021-03-26,RZX312
US001,377,2021-03-02,ONA595
US001,378,2021-03-27,TZJ449
US001,379,2021-03-15,AEZ356
US001,380,2021-03-21,HQZ160
US001,381,2021-03-29,YZW069
US001,382,2021-03-07,FIJ006
US001,383,2021-03-23,COM081
US001,384,2021-03-21,LWQ997
US001,385,2021-03-07,TJK890
US001,386,2021-03-08,ZUN580
US001,387,2021-03-30,KIS185
US001,388,2021-03-26,TER119
US001,389,2021-03-03,SNR932
US001,390,2021-03-30,QWU358
US001,391,2021-03-20,RPX617
US001,392,2021-03-28,BEL829
US001,393,2021-03-20,VEP955
US001,394,2021-03-15,CHG259
US001,395,2021-03-12,IFD912
US001,396,2021-03-14,MBC532
US001,397,2021-03-25,COO985
US001,398,2021-03-17,LNC895
US001,399,2021-03-24,NKS694
US001,400,2021-03-30,TYU642
US001,401,2021-03-23,RUB407
US001,402,2021-03-29,DOA442
US001,403,2021-03-18,MGP155
US001,404,2021-03-05,HLM478
US001,405,2021-03-16,QPU881
US001,406,2021-03-25,AJM224
US001,407,2021-03-27,TRG781
US001,408,2021-03-11,ICZ060
US001,409,2021-03-05,REE757
US001,410,2021-03-03,FML675
US001,411,2021-03-08,JGD421
US001,412,2021-03-26,HJM048
US001,413,2021-03-19,DJA283
US001,414,2021-03-09,EGO049
US001,415,2021-03-16,JZP048
US001,416,2021-03-02,FZQ957
US001,417,2021-03-26,RQH473
US001,418,2021-03-29,AOB230
US001,419,2021-03-29,BWU899
US001,420,2021-03-03,XYM465
US001,421,2021-03-25,JLQ834
US001,422,2021-03-13,EWR892
US001,423,2021-03-01,QZY062
US001,424,2021-03-21,NSI599
US001,425,2021-03-19,GIQ001
US001,426,2021-03-15,JPL221
US001,427,2021-03-27,UUQ973
US001,428,2021-03-24,RRZ066
US001,429,2021-03-23,XIJ608
US001,430,2021-03-09,UZT518
US001,431,2021-03-26,NSU732
US001,432,2021-03-18,MCV564
US001,433,2021-03-11,KGS418
US001,434,2021-03-10,STT859
US001,435,2021-03-05,XOU846
US001,436,2021-03-16,RUY413
US001,437,2021-03-10,DFY381
US001,438,2021-03-03,EHB168
US001,439,2021-03-25,FTV193
US001,440,2021-03-01,ZNB445
US001,441,2021-03-04,BHS299
US001,442,2021-03-05,XWU999
US001,443,2021-03-14,SXM736
US001,444,2021-03-20,TKK768
US001,445,2021-03-08,UMP426
US001,446,2021-03-14,GBN263
US001,447,2021-03-12,VEN314
US001,448,2021-03-11,TMQ025
US001,449,2021-03-01,VHN997
US001,450,2021-03-19,GIH053
US001,451,2021-03-24,VUV112
US001,452,2021-03-09,HZG967
US001,453,2021-03-20,ABM645
US001,454,2021-03-21,QYJ018
US001,455,2021-03-15,QDZ352
US001,456,2021-03-26,GXB289
US001,457,2021-03-04,UZB487
US001,458,2021-03-11,ASV818
US001,459,2021-03-30,TKB456
US001,460,2021-03-15,FCD157
US001,461,2021-03-14,ZPQ770
US001,462,2021-03-15,WIR309
US001,463,2021-03-25,YCY324
US001,464,2021-03-18,PJY962
US001,465,2021-03-16,LYL429
US001,466,2021-03-01,VPK517
US001,467,2021-03-05,FHO454
US001,468,2021-03-22,XOS391
US001,469,2021-03-07,VGQ587
US001,470,2021-03-02,DHY091
US001,471,2021-03-08,FXA511
US001,472,2021-03-23,NMW239
US001,473,2021-03-13,DEM865
US001,474,2021-03-07,RAE891
US001,475,2021-03-09,TKP677
US001,476,2021-03-10,QDS548
US001,477,2021-03-17,MQH114
US001,478,2021-03-25,ZLA976
US001,479,2021-03-12,RJH260
US001,480,2021-03-26,FCB444
US001,481,2021-03-27,ASR524
US001,482,2021-03-20,QPU004
US001,483,2021-03-13,JOP899
US001,484,2021-03-05,YKL005
US001,485,2021-03-27,FHN146
US001,486,2021-03-16,LZK166
US001,487,2021-03-02,HNB108
US001,488,2021-03-06,BTF952
US001,489,2021-03-04,OON506
US001,490,2021-03-29,STS226
US001,491,2021-03-26,ZKN084
US001,492,2021-03-16,APZ332
US001,493,2021-03-28,ANI792
US001,494,2021-03-20,OND725
US001,495,2021-03-26,BQW254
US001,496,2021-03-13,ALY645
US001,497,2021-03-04,AYG301
US001,498,2021-03-20,RUU373
US001,499,2021-03-20,HXH110
US001,500,2021-03-27,SCK338
US001,501,2021-03-01,OPB694
US001,502,2021-03-22,OOT697
US001,503,2021-03-20,SBQ612
US001,504,2021-03-17,KNH519
US001,505,2021-03-17,HMR760
US001,506,2021-03-18,RQH586
US001,507,2021-03-15,MTD971
US001,508,2021-03-30,KVG430
US001,509,2021-03-22,AGL649
US001,510,2021-03-18,XCX181
US001,511,2021-03-26,RYY830
US001,512,2021-03-12,OVG966
US001,513,2021-03-01,LWT017
US001,514,2021-03-07,VSZ856
US001,515,2021-03-10,QOI002
US001,516,2021-03-01,XMK498
US001,517,2021-03-25,IGY773
US001,518,2021-03-20,XNP771
US001,519,2021-03-28,JNU316
US001,520,2021-03-10,KHW312
US001,521,2021-03-09,MQP941
US001,522,2021-03-03,IOY630
US001,523,2021-03-25,TAE791
US001,524,2021-03-22,EIW726
US001,525,2021-03-29,VTV250
US001,526,2021-03-23,QQL832
US001,527,2021-03-20,ABZ556
US001,528,2021-03-07,GZR081
US001,529,2021-03-17,EIW746
US001,530,2021-03-29,LXI728
US001,531,2021-03-08,HOX458
US001,532,2021-03-26,KHG196
US001,533,2021-03-14,RGP958
US001,534,2021-03-01,MKN223
US001,535,2021-03-13,EKP614
US001,536,2021-03-25,XDW596
US001,537,2021-03-29,UDD507
US001,538,2021-03-30,ZZW931
US001,539,2021-03-13,SMF388
US001,540,2021-03-04,JRL348
US001,541,2021-03-23,QJQ466
US001,542,2021-03-08,QRC323
US001,543,2021-03-07,ROY734
US001,544,2021-03-10,VSX222
US001,545,2021-03-26,HGM389
US001,546,2021-03-29,DMJ483
US001,547,2021-03-03,BUK592
US001,548,2021-03-25,TLJ515
US001,549,2021-03-08,PXG193
US001,550,2021-03-19,SVR593
US001,551,2021-03-21,TMV685
US001,552,2021-03-24,KFN021
US001,553,2021-03-14,HLC605
US001,554,2021-03-14,JED133
US001,555,2021-03-17,FCD157
US001,556,2021-03-29,WQY642
US001,557,2021-03-10,LIP508
US001,558,2021-03-09,LOZ015
US001,559,2021-03-20,GHM986
US001,560,2021-03-06,ZZD620
US001,561,2021-03-01,WTY777
US001,562,2021-03-04,BWI575
US001,563,2021-03-19,KTF571
US001,564,2021-03-20,XPP610
US001,565,2021-03-06,HTM299
US001,566,2021-03-07,WGS803
US001,567,2021-03-20,VKR381
US001,568,2021-03-21,IFW771
US001,569,2021-03-24,PNE679
US001,570,2021-03-02,KWH283
US001,571,2021-03-05,WRQ731
US001,572,2021-03-03,TLG307
US001,573,2021-03-07,WWC875
US001,574,2021-03-21,XLT406
US001,575,2021-03-30,XSI272
US001,576,2021-03-29,DNF644
US001,577,2021-03-27,FLR305
US001,578,2021-03-01,MXN209
US001,579,2021-03-22,JSH436
US001,580,2021-03-04,SMK395
US001,581,2021-03-11,UYE012
US001,582,2021-03-12,BQB016
US001,583,2021-03-19,JIO954
US001,584,2021-03-24,PJG686
US001,585,2021-03-27,LWI112
US001,586,2021-03-23,WEH455
US001,587,2021-03-19,WOF603
US001,588,2021-03-12,MHL742
US001,589,2021-03-27,BXV801
US001,590,2021-03-07,XZN274
US001,591,2021-03-11,RUF818
US001,592,2021-03-06,GWU604
US001,593,2021-03-29,ELW827
US001,594,2021-03-08,YMZ545
US001,595,2021-03-18,MOL092
US001,596,2021-03-13,ABV384
US001,597,2021-03-04,GQP457
US001,598,2021-03-12,LNC895
US001,599,2021-03-22,DRP628
US001,600,2021-03-16,RHJ635
US001,601,2021-03-11,LLV392
US001,602,2021-03-16,EIP167
US001,603,2021-03-01,SRT492
US001,604,2021-03-26,FFT322
US001,605,2021-03-12,TBM643
US001,606,2021-03-30,NXK909
US001,607,2021-03-13,EMV753
US001,608,2021-03-10,QFB294
US001,609,2021-03-21,IPR951
US001,610,2021-03-19,ZAC518
US001,611,2021-03-10,ZHM631
US001,612,2021-03-11,WHE161
US001,613,2021-03-17,DFW308
US001,614,2021-03-02,FAY882
US001,615,2021-03-14,SKJ227
US001,616,2021-03-09,BEP502
US001,617,2021-03-05,KWI008
US001,618,2021-03-04,ZBD226
US001,619,2021-03-16,LHK978
US001,620,2021-03-06,XVL545
US001,621,2021-03-28,IBC410
US001,622,2021-03-28,EUN582
US001,623,2021-03-03,XGU761
US001,624,2021-03-12,OVG908
US001,625,2021-03-26,WNL564
US001,626,2021-03-01,BVV982
US001,627,2021-03-12,SCV848
US001,628,2021-03-01,IRW025
US001,629,2021-03-18,WHN007
US001,630,2021-03-13,DYN241
US001,631,2021-03-03,XNE514
US001,632,2021-03-07,KPC693
US001,633,2021-03-26,ZYI496
US001,634,2021-03-01,TWE621
US001,635,2021-03-17,MGB667
US001,636,2021-03-09,VUU770
US001,637,2021-03-27,XUL298
US001,638,2021-03-17,PDL043
US001,639,2021-03-02,CVT115
US001,640,2021-03-13,YIM765
US001,641,2021-03-14,OVG966
US001,642,2021-03-29,FDD562
US001,643,2021-03-02,GEE290
US001,644,2021-03-01,MOH984
US001,645,2021-03-25,QWE043
US001,646,2021-03-26,CHX797
US001,647,2021-03-30,LNV979
US001,648,2021-03-01,BBR562
US001,649,2021-03-29,RNV623
US001,650,2021-03-05,GTX264
US001,651,2021-03-25,NBY786
US001,652,2021-03-14,MFT010
US001,653,2021-03-12,GBA340
US001,654,2021-03-13,HWE121
US001,655,2021-03-07,SKH804
US001,656,2021-03-05,JJR297
US001,657,2021-03-12,DME473
US001,658,2021-03-01,CVE355
US001,659,2021-03-25,XRO349
US001,660,2021-03-25,NPB485
US001,661,2021-03-03,UVZ880
US001,662,2021-03-22,GSI519
US001,663,2021-03-02,DZE354
US001,664,2021-03-29,FYM363
US001,665,2021-03-07,AHA684
US001,666,2021-03-24,XYT658
US001,667,2021-03-11,DBZ033
US001,668,2021-03-15,BWJ110
US001,669,2021-03-15,FTU258
US001,670,2021-03-03,DED409
US001,671,2021-03-20,BYO223
US001,672,2021-03-01,CSF816
US001,673,2021-03-26,CTD066
US001,674,2021-03-03,WYP332
US001,675,2021-03-05,UTF094
US001,676,2021-03-11,JNF518
US001,677,2021-03-05,MYS463
US001,678,2021-03-17,UQJ495
US001,679,2021-03-03,MLE237
US001,680,2021-03-04,NSV717
US001,681,2021-03-21,ASP774
US001,682,2021-03-12,FSJ088
US001,683,2021-03-12,GTS773
US001,684,2021-03-18,JKG832
US001,685,2021-03-15,TZM400
US001,686,2021-03-19,CRG245
US001,687,2021-03-09,IFK527
US001,688,2021-03-18,REZ869
US001,689,2021-03-24,TJS966
US001,690,2021-03-05,JMF055
US001,691,2021-03-16,SEP322
US001,692,2021-03-01,PVW580
US001,693,2021-03-25,ICQ653
US001,694,2021-03-14,QOG544
US001,695,2021-03-17,CLD822
US001,696,2021-03-26,AQF524
US001,697,2021-03-02,XGH123
US001,698,2021-03-08,GSA392
US001,699,2021-03-23,LTJ134
US001,700,2021-03-29,MXE619
US001,701,2021-03-25,QOO533
US001,702,2021-03-18,OTE132
US001,703,2021-03-15,CLM183
US001,704,2021-03-04,AWH967
US001,705,2021-03-30,MAM584
US001,706,2021-03-19,QZT750
US001,707,2021-03-09,UBW521
US001,708,2021-03-30,BUI735
US001,709,2021-03-13,ZOZ361
US001,710,2021-03-10,YGZ376
US001,711,2021-03-19,AEB224
US001,712,2021-03-21,BTS265
US001,713,2021-03-02,SVP012
US001,714,2021-03-17,UME739
US001,715,2021-03-04,LJW512
US001,716,2021-03-10,VTJ103
US001,717,2021-03-12,VEA205
US001,718,2021-03-05,XQF995
US001,719,2021-03-12,IHY806
US001,720,2021-03-16,DKQ106
US001,721,2021-03-19,TGN503
US001,722,2021-03-07,DVZ058
US001,723,2021-03-15,NOR735
US001,724,2021-03-02,ZBU322
US001,725,2021-03-04,PKA885
US001,726,2021-03-29,GRL584
US001,727,2021-03-12,IEU938
US001,728,2021-03-09,DNJ560
US001,729,2021-03-16,XFK046
US001,730,2021-03-24,NGC688
US001,731,2021-03-09,EZI157
US001,732,2021-03-27,DRX115
US001,733,2021-03-21,YBR626
US001,734,2021-03-13,HNA940
US001,735,2021-03-21,YLI644
US001,736,2021-03-23,OQS995
US001,737,2021-03-19,IDQ145
US001,738,2021-03-30,DXQ610
US001,739,2021-03-20,OVT027
US001,740,2021-03-19,WCG607
US001,741,2021-03-29,FWP286
US001,742,2021-03-18,AWH967
US001,743,2021-03-01,QOG316
US001,744,2021-03-02,QPU004
US001,745,2021-03-22,RVU985
US001,746,2021-03-01,AMK252
US001,747,2021-03-14,AIK748
US001,748,2021-03-14,IRZ827
US001,749,2021-03-20,ZNB238
US001,750,2021-03-20,VAH100
US001,751,2021-03-08,SJN314
US001,752,2021-03-23,TRZ179
US001,753,2021-03-23,VCT280
US001,754,2021-03-24,WIQ172
US001,755,2021-03-03,VOO474
US001,756,2021-03-03,BTV550
US001,757,2021-03-10,TQD294
US001,758,2021-03-29,QKO470
US001,759,2021-03-24,FBC688
US001,760,2021-03-21,DJO091
US001,761,2021-03-04,NFB405
US001,762,2021-03-25,XHA258
US001,763,2021-03-09,EHK806
US001,764,2021-03-10,UIW331
US001,765,2021-03-01,PJG686
US001,766,2021-03-17,BOI255
US001,767,2021-03-15,SRZ371
US001,768,2021-03-05,UUB796
US001,769,2021-03-09,JTB688
US001,770,2021-03-20,KPL434
US001,771,2021-03-15,HPG626
US001,772,2021-03-05,XIA707
US001,773,2021-03-03,MKN601
US001,774,2021-03-15,HLB463
US001,775,2021-03-21,EHX015
US001,776,2021-03-06,DNF875
US001,777,2021-03-05,ENL897
US001,778,2021-03-06,SYY844
US001,779,2021-03-15,YEY769
US001,780,2021-03-12,IEY846
US001,781,2021-03-05,GTY219
US001,782,2021-03-09,ZIA966
US001,783,2021-03-16,TQS264
US001,784,2021-03-18,GBA340
US001,785,2021-03-18,BXN258
US001,786,2021-03-22,YKM804
US001,787,2021-03-14,JIF757
US001,788,2021-03-26,EZI157
US001,789,2021-03-27,ZOD821
US001,790,2021-03-10,NQW408
US001,791,2021-03-07,SBS717
US001,792,2021-03-14,SNK643
US001,793,2021-03-28,FXR535
US001,794,2021-03-09,CQN767
US001,795,2021-03-21,MBL305
US001,796,2021-03-27,PJX558
US001,797,2021-03-23,VND095
US001,798,2021-03-11,RBL915
US001,799,2021-03-04,UMJ510
US001,800,2021-03-28,CBH463
US001,801,2021-03-06,UOQ315
US001,802,2021-03-25,AGQ562
US001,803,2021-03-13,MYV036
US001,804,2021-03-21,OSH505
US001,805,2021-03-24,FUT590
US001,806,2021-03-04,UMC703
US001,807,2021-03-28,CQY052
US001,808,2021-03-29,RBL915
US001,809,2021-03-10,DAA503
US001,810,2021-03-10,HVN809
US001,811,2021-03-14,ZMH538
US001,812,2021-03-03,IOA910
US001,813,2021-03-10,ZOP729
US001,814,2021-03-06,KRB861
US001,815,2021-03-04,BNQ199
US001,816,2021-03-14,JSA645
US001,817,2021-03-15,ECU425
